1,1
2,8
3,7
4,1
5,5
6,8
7,1
8,1
9,4
10,8
11,2
12,8
13,3
14,4
15,4
16,2
17,8
18,1
19,8
20,4
T,79587,174094,61762,139501
T_R,8231,7607,4663,6074
R,2,5,1,4
